transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail,Day_name,month_name,date_of_month,Day_Classification,Time_Classification,Time_classification,Spend_bucket,Revenue
879,2023-01-02,2026-03-17T15:19:46.000Z,1,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
880,2023-01-02,2026-03-17T15:21:45.000Z,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
881,2023-01-02,2026-03-17T15:22:19.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
882,2023-01-02,2026-03-17T15:23:29.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
883,2023-01-02,2026-03-17T15:24:16.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
884,2023-01-02,2026-03-17T15:24:52.000Z,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
885,2023-01-02,2026-03-17T15:26:08.000Z,1,3,Astoria,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
886,2023-01-02,2026-03-17T15:26:22.000Z,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
887,2023-01-02,2026-03-17T15:26:22.000Z,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
888,2023-01-02,2026-03-17T15:27:43.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
889,2023-01-02,2026-03-17T15:27:48.000Z,1,3,Astoria,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.25
890,2023-01-02,2026-03-17T15:28:35.000Z,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
891,2023-01-02,2026-03-17T15:29:31.000Z,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
892,2023-01-02,2026-03-17T15:30:51.000Z,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
893,2023-01-02,2026-03-17T15:32:44.000Z,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
894,2023-01-02,2026-03-17T15:34:44.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.9
895,2023-01-02,2026-03-17T15:35:22.000Z,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3
896,2023-01-02,2026-03-17T15:35:22.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
897,2023-01-02,2026-03-17T15:35:30.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
898,2023-01-02,2026-03-17T15:35:30.000Z,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
899,2023-01-02,2026-03-17T15:36:29.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
900,2023-01-02,2026-03-17T15:36:47.000Z,2,3,Astoria,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
901,2023-01-02,2026-03-17T15:37:20.000Z,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7
902,2023-01-02,2026-03-17T15:37:20.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
903,2023-01-02,2026-03-17T15:38:44.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
904,2023-01-02,2026-03-17T15:41:09.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
905,2023-01-02,2026-03-17T15:41:09.000Z,1,8,Hell's Kitchen,69,3.25,Bakery,Biscotti,Hazelnut Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.25
906,2023-01-02,2026-03-17T15:41:55.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
907,2023-01-02,2026-03-17T15:41:55.000Z,1,5,Lower Manhattan,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
908,2023-01-02,2026-03-17T15:42:50.000Z,1,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
909,2023-01-02,2026-03-17T15:44:59.000Z,2,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
910,2023-01-02,2026-03-17T15:48:55.000Z,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
911,2023-01-02,2026-03-17T15:48:55.000Z,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
912,2023-01-02,2026-03-17T15:49:27.000Z,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
913,2023-01-02,2026-03-17T15:49:27.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.5
914,2023-01-02,2026-03-17T15:50:12.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
915,2023-01-02,2026-03-17T15:50:12.000Z,1,3,Astoria,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
916,2023-01-02,2026-03-17T15:50:27.000Z,2,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
917,2023-01-02,2026-03-17T15:50:28.000Z,2,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
918,2023-01-02,2026-03-17T15:51:29.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.45
919,2023-01-02,2026-03-17T15:51:57.000Z,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,7.5
920,2023-01-02,2026-03-17T15:52:14.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4.9
921,2023-01-02,2026-03-17T15:52:58.000Z,1,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.55
922,2023-01-02,2026-03-17T15:54:43.000Z,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
923,2023-01-02,2026-03-17T15:55:19.000Z,1,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,4
924,2023-01-02,2026-03-17T15:55:19.000Z,1,5,Lower Manhattan,79,3.75,Bakery,Scone,Jumbo Savory Scone,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.75
925,2023-01-02,2026-03-17T15:55:27.000Z,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5.1
926,2023-01-02,2026-03-17T15:56:41.000Z,1,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,2.5
927,2023-01-02,2026-03-17T15:58:07.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,5
928,2023-01-02,2026-03-17T15:59:37.000Z,1,3,Astoria,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,3.5
929,2023-01-02,2026-03-17T15:59:53.000Z,2,3,Astoria,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,03.Afternoon,03.Afternoon,01.Low Spend,6
930,2023-01-02,2026-03-17T16:00:33.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
931,2023-01-02,2026-03-17T16:00:33.000Z,1,3,Astoria,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.5
932,2023-01-02,2026-03-17T16:02:09.000Z,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
933,2023-01-02,2026-03-17T16:02:21.000Z,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
934,2023-01-02,2026-03-17T16:05:18.000Z,1,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
935,2023-01-02,2026-03-17T16:06:01.000Z,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.9
936,2023-01-02,2026-03-17T16:06:18.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.25
937,2023-01-02,2026-03-17T16:08:22.000Z,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
938,2023-01-02,2026-03-17T16:09:17.000Z,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.25
939,2023-01-02,2026-03-17T16:09:45.000Z,2,3,Astoria,45,3,Tea,Brewed herbal tea,Peppermint Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
940,2023-01-02,2026-03-17T16:11:04.000Z,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
941,2023-01-02,2026-03-17T16:11:57.000Z,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
942,2023-01-02,2026-03-17T16:12:01.000Z,2,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
943,2023-01-02,2026-03-17T16:14:09.000Z,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
944,2023-01-02,2026-03-17T16:14:09.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.5
945,2023-01-02,2026-03-17T16:18:15.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
946,2023-01-02,2026-03-17T16:19:33.000Z,1,3,Astoria,38,3.75,Coffee,Barista Espresso,Latte,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
947,2023-01-02,2026-03-17T16:19:48.000Z,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,7.5
948,2023-01-02,2026-03-17T16:19:48.000Z,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone ,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.5
949,2023-01-02,2026-03-17T16:22:25.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
950,2023-01-02,2026-03-17T16:22:30.000Z,2,3,Astoria,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,7
951,2023-01-02,2026-03-17T16:23:50.000Z,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
952,2023-01-02,2026-03-17T16:26:14.000Z,1,3,Astoria,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4
953,2023-01-02,2026-03-17T16:26:38.000Z,1,3,Astoria,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.2
954,2023-01-02,2026-03-17T16:26:38.000Z,1,3,Astoria,73,3.75,Bakery,Pastry,Almond Croissant,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
955,2023-01-02,2026-03-17T16:26:49.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
956,2023-01-02,2026-03-17T16:28:26.000Z,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
957,2023-01-02,2026-03-17T16:30:05.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
958,2023-01-02,2026-03-17T16:30:07.000Z,1,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
959,2023-01-02,2026-03-17T16:30:07.000Z,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.5
960,2023-01-02,2026-03-17T16:30:37.000Z,2,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
961,2023-01-02,2026-03-17T16:31:20.000Z,2,3,Astoria,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,7.5
962,2023-01-02,2026-03-17T16:31:48.000Z,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
963,2023-01-02,2026-03-17T16:32:14.000Z,2,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,5
964,2023-01-02,2026-03-17T16:32:25.000Z,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,5
965,2023-01-02,2026-03-17T16:33:17.000Z,1,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.1
966,2023-01-02,2026-03-17T16:33:17.000Z,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.5
967,2023-01-02,2026-03-17T16:34:50.000Z,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
968,2023-01-02,2026-03-17T16:35:22.000Z,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.2
969,2023-01-02,2026-03-17T16:35:22.000Z,2,3,Astoria,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,5
970,2023-01-02,2026-03-17T16:35:54.000Z,2,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
971,2023-01-02,2026-03-17T16:36:38.000Z,1,3,Astoria,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
972,2023-01-02,2026-03-17T16:41:26.000Z,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4
973,2023-01-02,2026-03-17T16:42:11.000Z,2,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
974,2023-01-02,2026-03-17T16:42:33.000Z,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.45
975,2023-01-02,2026-03-17T16:42:33.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
976,2023-01-02,2026-03-17T16:43:04.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.9
977,2023-01-02,2026-03-17T16:44:55.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
978,2023-01-02,2026-03-17T16:47:01.000Z,1,3,Astoria,48,2.5,Tea,Brewed Black tea,English Breakfast Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
979,2023-01-02,2026-03-17T16:49:41.000Z,1,3,Astoria,49,3,Tea,Brewed Black tea,English Breakfast Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
980,2023-01-02,2026-03-17T16:50:14.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.2
981,2023-01-02,2026-03-17T16:51:09.000Z,2,3,Astoria,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.9
982,2023-01-02,2026-03-17T16:51:09.000Z,1,3,Astoria,72,3.25,Bakery,Scone,Ginger Scone,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.25
983,2023-01-02,2026-03-17T16:55:58.000Z,2,3,Astoria,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
984,2023-01-02,2026-03-17T16:56:14.000Z,1,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,4.25
985,2023-01-02,2026-03-17T16:59:09.000Z,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
986,2023-01-02,2026-03-17T17:00:52.000Z,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.2
987,2023-01-02,2026-03-17T17:02:06.000Z,1,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
988,2023-01-02,2026-03-17T17:02:59.000Z,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,5
989,2023-01-02,2026-03-17T17:02:59.000Z,1,5,Lower Manhattan,77,3,Bakery,Scone,Oatmeal Scone,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
990,2023-01-02,2026-03-17T17:04:56.000Z,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.75
991,2023-01-02,2026-03-17T17:10:24.000Z,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,8
992,2023-01-02,2026-03-17T17:10:36.000Z,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.5
993,2023-01-02,2026-03-17T17:12:45.000Z,2,3,Astoria,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,5
994,2023-01-02,2026-03-17T17:13:53.000Z,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3
995,2023-01-02,2026-03-17T17:15:28.000Z,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,7
996,2023-01-02,2026-03-17T17:15:35.000Z,2,5,Lower Manhattan,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6.2
997,2023-01-02,2026-03-17T17:17:00.000Z,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
998,2023-01-02,2026-03-17T17:17:00.000Z,1,3,Astoria,70,3.25,Bakery,Scone,Cranberry Scone,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,3.25
999,2023-01-02,2026-03-17T17:18:25.000Z,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,6
1000,2023-01-02,2026-03-17T17:19:03.000Z,1,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg,Mon,Jan,2,weekday,04.Rush Hour,04.Rush Hour,01.Low Spend,2.5
